player_id,gamer_tag,favorite_game,player_rank,matches_played,win_rate_percent,average_ping_ms,total_playtime_hours,toxicity_reports,preferred_region,hardware_type,account_creation_date
GLB-005571,Player5570,League of Legends,Gold,4929,42.4,43,2666.0,0,EU West,Console,11/05/2024
GLB-005572,Player5571,League of Legends,Diamond,800,41.7,56,2811.0,0,EU East,PC,15/05/2018
GLB-005573,Player5572,Dota 2,Global Elite,,33.9,23,1743.7,0,Asia,PC,"March 28, 2022"
GLB-005574,Player5573,cs2,Gold,2491,,92,,3,EU East,PC,2017-06-29
GLB-005575,Player5574,Valorant,Platinum,1962,48.2,108,1099.9,0,EU West,Mobile,2016-12-02
GLB-005576,Player5575,Valorant,Platinum,3597,38.5,114,1872.9,0,NA,PC,"June 05, 2024"
GLB-005577,Player5576,Dota 2,Diamond,1026,33.4,21,1804.2,1,Asia,PC,"December 14, 2016"
GLB-005578,Player5577,Valorant,Global Elite,2942,67.3,113,1621.8,0,NA,PC,2015-06-07
GLB-005579,Player5578,League of Legends,Silver,2821,30.1,46,102.4,None,EU West,PC,"February 06, 2021"
GLB-005580,Player5579,Counter-Strike 2,Gold,1111,35.9,40,2319.6,0,Asia,PC,"November 04, 2021"
GLB-005581,Player5580,Dota 2,Diamond,1999,73.9,73,947.6,-1,South America,PC,2019-01-10
GLB-005582,Player5581,Apex Legends,Silver,1131,70.7,45,893.4,1,South America,PC,"July 24, 2023"
GLB-005583,Player5582,Counter-Strike 2,Silver,4485,70.2,43,1094.7,Sıfır,NA,PC,03/08/2020
GLB-005584,Player5583,League of Legends,Global Elite,1758,42.2,40,1279.4,0,EU East,PC,"May 21, 2017"
GLB-005585,Player5584,Counter-Strike 2,Platinum,4139,47.5,102,2994.2,2,EU East,PC,"January 01, 2021"
GLB-005586,Player5585,Valorant,Diamond,1632,53.6%,60,1800.4,0,Asia,PC,11/02/2021
GLB-005587,Player5586,Apex Legends,Gold,3077,56.9,86,2653.1,3,South America,Console,2020-04-20
GLB-005588,Player5587,cs2,Diamond,1791,68.5,96,"6,729",1,NA,PC,23/08/2019
GLB-005589,Player5588,Valorant,Silver,333,31.3,25,2130.6,0,South America,Console,2016-11-05
GLB-005590,Player5589,Dota 2,Silver,3625,56.1,29,2081.5,0,NA,Console,2021-08-14
GLB-005591,Player5590,Apex Legends,Platinum,1904,31.0,103,1232.7,0,EU East,Mobile,"November 12, 2017"
GLB-005592,Player5591,Counter-Strike 2,Platinum,3774,,103,616.6,1,South America,PC,2015-09-21
GLB-005593,Player5592,Dota 2,Gold,4039,39.2,119,52.1,0,NA,Console,"June 29, 2023"
GLB-005594,Player5593,League of Legends,Diamond,91,73.0,9999,723.5,0,EU East,PC,"March 04, 2023"
GLB-005595,Player5594,PES 2021,Diamond,1584,52.8%,114,75.3,3,South America,PC,"November 14, 2016"
GLB-005596,Player5595,Counter-Strike 2,Platinum,2594,72.0,116,2778.3,None,South America,PC,11/11/2020
GLB-005597,Player5596,League of Legends,Platinum,338,45.0,106,1258.9,0,South America,PC,10/06/2022
GLB-005598,Player5597,Valorant,Gold,4743,34.2,40 ms,357.5,0,EU East,PC,09/09/2023
GLB-005599,Player5598,PES 2021,Diamond,1110,36.4,102,573.8,0,Asia,Console,2024-05-05
GLB-005600,Player5599,PES 2021,Platinum,4051,69.8,20 ms,1282.9,2,EU East,PC,2015-03-24
GLB-000035,Player5600,PES 2021,Platinum,417,35.1,112,14.1,0,Asia,Console,16/11/2021
GLB-005602,Player5601,League of Legends,Platinum,2156,34.4,53,2629.4,0,EU East,PC,2021-11-13
GLB-005603,Player5602,League of Legends,Global Elite,1655,62.1,66,2397.5,1,EU East,PC,"February 09, 2016"
GLB-005604,Player5603,Valorant,Global Elite,738 maç,46.3,19,1608.7,0,Asia,PC,"October 26, 2020"
GLB-005605,Player5604,Counter-Strike 2,Bronze,131,45.9,14,2534.7,0,Asia,PC,07/07/2024
GLB-005606,Player5605,Apex Legends,Silver,160,52.1,23,1374.4,0,NA,PC,2019-06-22
GLB-005607,Player5606,Dota 2,Global Elite,1820,45.6,91,1732.3,0,EU East,PC,29/05/2015
GLB-005608,Player5607,League of Legends,Gold,2477,48.8,39,2836.2,3,South America,Console,"September 23, 2017"
GLB-005609,Player5608,Dota 2,Diamond,2524,40.6,119,190.5,0,South America,Console,"October 04, 2024"
GLB-017183,Player5609,Counter-Strike 2,Platinum,,63.5,29,2254.5,0,EU West,PC,"October 15, 2019"
GLB-005611,Player5610,Dota 2,Gold,1880,61.9,44,952.0,5,Asia,PC,10/10/2017
GLB-005612,Player5611,Counter-Strike 2,Silver,1597,34.9,27,837.8,1,South America,Mobile,07/07/2016
GLB-005613,Player5612,Dota 2,Diamond,3763,45.2,85,587.7,0,NA,Mobile,04/08/2023
GLB-005614,Player5613,League of Legends,Platinum,2046,70.0,18,931.8,0,EU East,PC,05/02/2024
GLB-005615,Player5614,Valorant,Bronze,993,30.0,106,999.2,0,EU East,Console,2023-02-01
GLB-005616,Player5615,League of Legends,Global Elite,1044,36.5,21,830.1,0,EU West,Console,"January 24, 2017"
GLB-005617,Player5616,PES 2021,Silver,2379,34.5,117,857.1,0,EU East,Console,2023-11-24
GLB-005618,Player5617,Apex Legends,Bronze,4427,66.9,53,2111.7,0,NA,PC,2022-12-16
GLB-005619,Player5618,Valorant,Diamond,954,36.1,11,2741.1,2,EU West,Console,"June 01, 2015"
GLB-005620,Player5619,League of Legends,Gold,3107,35.1,16,1198.6,0,NA,Console,"June 24, 2021"
GLB-005621,Player5620,Apex Legends,Global Elite,1055,73.2,74,2037.4,3,EU West,PC,"January 14, 2015"
GLB-005622,Player5621,Valorant,Bronze,1100,45.7,55,878.9,5,Asia,PC,"June 07, 2018"
GLB-005623,Player5622,League of Legends,Gold,1337,59.5,91,600.9,0,EU West,PC,"April 29, 2018"
GLB-005624,Player5623,PES 2021,Silver,698,64.3,25,536.9,0,Asia,Mobile,2021-12-24
GLB-005625,Player5624,Apex Legends,Gold,4053,61.7,118,629.2,0,NA,Console,25/12/2021
GLB-005626,Player5625,PES 2021,Platinum,3285,%35,87,789.5,1,South America,Mobile,"January 01, 2015"
GLB-005627,Player5626,Apex Legends,Silver,2630,37.0,9,862.0,0,EU West,Console,01/11/2018
GLB-005628,Player5627,League of Legends,Platinum,3803,64.4,43,1303.9,0,EU West,PC,2015-03-23
GLB-005629,Player5628,PES 2021,Gold,60,30.4,72,1855.1,0,EU West,PC,06/02/2017
GLB-005630,Player5629,League of Legends,Bronze,2249,61.6,43,263.8,2,Asia,PC,26/07/2016
GLB-005631,Player5630,Apex Legends,Silver,4215,69.7,7,1088.6,0,EU East,Console,2017-01-17
GLB-005632,  NoobMaster333 ,Apex Legends,Diamond,14,70.0,97,2311.9,1,EU West,PC,11/08/2018
GLB-005633,Player5632,Valorant,Global Elite,111,41.9,55,870.8,0,Asia,PC,2019-05-07
GLB-005634,Player5633,PES 2021,Global Elite,3911,46.1,23,1699.7,1,Asia,PC,"April 29, 2018"
GLB-005635,Player5634,Dota 2,Platinum,Yok,50.8,62 ms,2805.3,1,NA,Console,"January 03, 2015"
GLB-003051,Player5635,Valorant,Gold,2083,38.7,73,790.2,,NA,PC,"February 25, 2017"
GLB-005637,Player5636,League of Legends,Bronze,2715,39.2,91,1202.5,0,South America,Mac,24/02/2019
GLB-005638,Player5637,League of Legends,Silver,538 maç,39.3,94,2916.7,0,Asia,Console,30/12/2017
GLB-005639,Player5638,Dota 2,Global Elite,936,52.5,87,962.9,1,EU East,Mobile,"September 24, 2021"
GLB-005640,Player5639,League of Legends,Platinum,182,65.2,22,1992.6,0,EU West,Mac,2023-07-15
GLB-005608,Player5640,Apex Legends,Diamond,1906,46.0,85,1370.7,0,EU East,PC,2015-06-01
GLB-005642,,League of Legends,Global Elite,1474,39.5,25 ms,1687.7,2,EU West,Console,31/07/2020
GLB-005643,  NoobMaster87 ,cs2,Bronze,3752,50.9%,44,2351.8,0,Asia,Console,2015-05-31
GLB-005644,  NoobMaster347 ,Dota 2,Silver,847,52.1,91,2633.9,1,South America,PC,2023-04-26
GLB-005645,Player5644,Dota 2,Diamond,4471,39.2,87,1194.1,0,NA,Console,10/07/2019
GLB-005646,Player5645,Apex Legends,Platinum,3149,70.7,83,1182.8,0,Asia,PC,25/09/2015
GLB-005647,Player5646,League of Legends,Platinum,54,74.2,119,1801.9,0,Asia,Mac,"October 04, 2020"
GLB-005648,Player5647,League of Legends,Platinum,4311,33.3,105,260.5,0,South America,PC,2016-05-14
GLB-005649,Player5648,PES 2021,Platinum,881,52.9,118,2951.8,0,EU West,PC,15/10/2015
GLB-005650,Player5649,Valorant,Global Elite,3077,150.5,104,1349.2,0,Asia,PC,23/12/2017
GLB-005651,Player5650,League of Legends,Bronze,1339,34.9,35,1524.2,0,NA,PC,26/11/2021
GLB-005652,Player5651,Counter-Strike 2,Diamond,1281,52.8,74,2102.4,2,Asia,Console,"July 27, 2016"
GLB-005653,Player5652,Dota 2,Bronze,2112,52.3,77,2737.5,0,Asia,PC,2019-10-05
GLB-005654,Player5653,PES 2021,Bronze,3810,72.2,86,2091.5,0,EU East,Console,2015-07-19
GLB-005655,Player5654,Dota 2,Diamond,3431,51.2,29,272.3,0,North America,Mobile,"January 13, 2023"
GLB-005656,Player5655,PES 2021,Global Elite,3173,46.5,91,349.0,2,Asia,PC,20/05/2017
GLB-005657,Player5656,Valorant,Silver,4396,36.7,33,907.1,0,EU East,PC,"February 22, 2024"
GLB-005658,Player5657,Dota 2,Silver,344,50.2,70,2526.6,0,NA,PC,"October 20, 2021"
GLB-005659,Player5658,Counter-Strike 2,Silver,569,63.6,42,736.3,0,South America,Console,"January 13, 2017"
GLB-005660,Player5659,Apex Legends,Bronze,3805,40.8,7,2258.4,0,EU West,Console,2023-09-16
GLB-005661,Player5660,PES 2021,Platinum,4216,41.9,72,2953.0,0,EU East,Mobile,01/02/2021
GLB-005662,Player5661,Dota 2,Bronze,162,70.7,64,1194.6,0,EU East,PC,29/02/2016
GLB-005663,Player5662,Counter-Strike 2,Platinum,3776,41.5,50,168.6,1,NA,Console,2019-12-20
GLB-005664,Player5663,PES 2021,Global Elite,3127,58.5,112,478.6,0,NA,Console,2018-01-21
GLB-005665,Player5664,League of Legends,Bronze,2743,48.0,9999,2959.2,Sıfır,EU West,Mobile,"November 05, 2015"
GLB-005666,Player5665,cs2,Diamond,305,59.2,114,1063.8,5,EU West,Console,10/11/2021
GLB-005667,Player5666,Valorant,,665 maç,31.5,60,292.3,0,Asia,PC,2019-08-05
GLB-005668,Player5667,Apex Legends,Silver,4435,38.2,48,2057.5,0,NA,PC,"January 05, 2018"
GLB-005669,Player5668,Valorant,Global Elite,1187,57.9,15,1166.2,0,South America,PC,2018-05-03
GLB-005670,Player5669,Valorant,Global Elite,2407,66.3,76,1578.5,5,South America,PC,18/06/2018
GLB-005671,Player5670,Counter-Strike 2,Platinum,850,64.8,44,293.8,None,EU West,PC,07/09/2016
GLB-005672,Player5671,Valorant,Silver,2007,66.3,11,994.9,0,South America,PC,2021-12-07
GLB-005673,Player5672,Valorant,Diamond,2992,45.9,59,2011.3,0,Asia,PC,2020-09-07
GLB-005674,Player5673,Counter-Strike 2,Diamond,228 maç,63.0,96,496.3,3,NA,PC,"May 22, 2023"
GLB-005675,Player5674,Valorant,Diamond,3553,53.8%,102,2145.9,2,NA,PC,"May 12, 2021"
GLB-005676,Player5675,Apex Legends,Bronze,1745,32.5,92,1040.3,0,EU East,Console,"August 20, 2015"
GLB-005677,Player5676,Valorant,Global Elite,1708,45.6,9,1407.6,2,Asia,PC,"April 08, 2015"
GLB-005678,Player5677,Apex Legends,Bronze,537,54.8,59,310.9,0,Asia,Console,2021-07-01
GLB-005679,Player5678,Counter-Strike 2,Gold,4568,37.4,88,1390.6,0,NA,PC,"December 03, 2016"
GLB-005680,Player5679,PES 2021,Bronze,2000,67.4,66,1943.4,5,North America,Console,2015-02-11
GLB-005681,Player5680,League of Legends,Silver,1379,42.5,64,2383.0,1,South America,PC,"July 20, 2017"
GLB-005682,Player5681,Dota 2,Silver,571,47.5,67 ms,2017.1,0,EU West,Console,2024-02-02
GLB-005683,Player5682,Counter-Strike 2,Global Elite,2145,35.4,107,1011.5,0,EU West,PC,26/07/2021
GLB-005684,Player5683,PES 2021,Silver,653,53.8,28,1069.7,0,NA,PC,25/12/2018
GLB-005685,Player5684,League of Legends,Diamond,1353,38.0,99,2931.2,0,South America,Mobile,08/01/2018
GLB-005686,Player5685,Valorant,Global Elite,356,60.2,72,264.4,0,South America,PC,27/06/2015
GLB-005687,Player5686,Counter-Strike 2,Gold,2737,50.8,81,1000.2,0,EU West,Mobile,02/03/2021
GLB-005688,Player5687,Apex Legends,Gold,471,38.9,20,2411.3,2,EU East,Mobile,30/07/2015
GLB-005689,Player5688,cs2,Silver,2886,41.5,69 ms,437.5,1,EU East,PC,"June 05, 2020"
GLB-005690,Player5689,League of Legends,Gold,3034,35.8,37,899.1,-1,Asia,PC,"November 26, 2022"
GLB-005691,Player5690,Dota 2,Diamond,1015,33.4,81,,0,NA,Mobile,"April 21, 2018"
GLB-005692,Player5691,PES 2021,Gold,3949,41.2,26,1711.3,0,North America,PC,2021-10-24
GLB-005693,Player5692,Apex Legends,Gold,2836,69.3,6,2705.3,0,EU East,PC,2015-12-09
GLB-005694,Player5693,Counter-Strike 2,Gold,1749,53.1%,113,494.5,0,EU West,PC,2024-04-03
GLB-005695,Player5694,League of Legends,Diamond,4105,53.4,52,1494.4,0,Asia,PC,2016-05-25
GLB-005696,Player5695,Valorant,Silver,3480,74.1,97,796.1,1,South America,PC,2021-04-21
GLB-005697,Player5696,cs2,,2619,59.7,43,1510.2,0,EU West,Console,2022-12-05
GLB-005698,Player5697,Apex Legends,Gold,546,50.3,73,,0,Asia,PC,2019-04-15
GLB-005699,Player5698,Dota 2,Global Elite,2472,43.7,77,1634.2,1,NA,PC,2020-07-14
GLB-005700,Player5699,Valorant,Diamond,2185,67.3,33,2309.4,0,North America,Console,2017-02-07
GLB-005701,Player5700,Valorant,Bronze,3915,62.8,49,126.0,1,South America,Console,16/11/2017
GLB-005702,Player5701,Counter-Strike 2,Bronze,4721,73.8,37,1480.9,0,NA,Console,"September 03, 2019"
GLB-005703,Player5702,Dota 2,Global Elite,3769,45.2,85,246.2,1,EU West,PC,"September 04, 2017"
GLB-005704,Player5703,Apex Legends,Global Elite,3502,42.3,47,870.7,0,NA,PC,"August 21, 2018"
GLB-005705,Player5704,Valorant,Global Elite,763 maç,35.3,9999,2.6k,2,EU East,PC,23/05/2017
GLB-005706,Player5705,Dota 2,Platinum,1361,31.4,40,1612.9,0,Asia,PC,24/02/2023
GLB-005707,  NoobMaster136 ,cs2,Global Elite,4371,47.2,111,1021.3,0,Asia,PC,22/06/2018
GLB-005708,Player5707,Counter-Strike 2,Global Elite,353,64.9,49,31.6,2,South America,Console,"June 16, 2024"
GLB-005709,Player5708,Valorant,Platinum,2125,68.1,78 ms,943.0,0,NA,PC,"March 01, 2021"
GLB-005710,Player5709,League of Legends,Silver,2714,53.8,91,2206.8,Sıfır,NA,Mobile,"December 07, 2021"
GLB-005711,Player5710,Valorant,Silver,2840,46.8,81,961.1,1,Asia,Console,2018-02-04
GLB-005712,Player5711,Counter-Strike 2,Bronze,2651,,44,1764.4,1,Asia,PC,29/03/2015
GLB-005713,Player5712,Valorant,Global Elite,4588,59.8,52,97.0,1,EU West,PC,"July 28, 2023"
GLB-005714,Player5713,League of Legends,,4296,,87,1354.5,0,Asia,Mobile,2018-08-29
GLB-005715,Player5714,League of Legends,Platinum,3852,68.0,98,452.7,0,EU West,Console,"July 03, 2016"
GLB-005716,Player5715,Valorant,Bronze,3923,61.6,5,476.5,0,EU East,PC,2024-07-06
GLB-005717,Player5716,Dota 2,Global Elite,2091,54.8,48,589.7,0,EU East,Console,"June 19, 2021"
GLB-005718,  NoobMaster204 ,Dota 2,Global Elite,2278,47.3,45,1707.1,1,South America,PC,"July 02, 2021"
GLB-005719,Player5718,Counter-Strike 2,Gold,2812,66.6,25,1426.6,0,EU West,PC,"September 28, 2015"
GLB-005720,Player5719,League of Legends,Silver,2819,74.0,18,1578.0,0,Asia,PC,"January 30, 2022"
GLB-005721,Player5720,cs2,Diamond,4788,51.0,118,893.4,0,Asia,PC,27/05/2022
GLB-005722,Player5721,Valorant,Platinum,2180,38.5,92,2573.7,2,EU East,PC,2022-08-26
GLB-005723,Player5722,PES 2021,Global Elite,1740,45.0,40,614.9,0,South America,PC,"October 23, 2018"
GLB-005724,Player5723,Counter-Strike 2,Bronze,2591,35.0,84,2748.2,0,EU West,PC,"July 20, 2019"
GLB-005725,Player5724,Apex Legends,Global Elite,4781,33.5,58,1189.9,0,EU West,PC,2020-03-12
GLB-005726,Player5725,League of Legends,Platinum,4771,60.9,53,409.6,3,Asia,PC,2017-12-23
GLB-005727,Player5726,Valorant,Global Elite,1841,72.4,12,1091.5,0,EU West,PC,2017-04-18
GLB-005728,Player5727,PES 2021,Silver,2830,47.4,75,1760.1,0,EU West,PC,27/04/2022
GLB-005729,Player5728,Valorant,Bronze,1987,57.5,68,2350.1,1,Asia,PC,15/06/2020
GLB-005730,Player5729,Valorant,Global Elite,182,30.7,71,1395.8,-1,EU West,Console,2015-03-20
GLB-005731,Player5730,Dota 2,,,50.3%,99,1527.1,1,South America,Mobile,"November 04, 2015"
GLB-005732,Player5731,Dota 2,Bronze,3924,61.4,17,1308.2,3,NA,PC,25/11/2021
GLB-005733,Player5732,Dota 2,Global Elite,-15,71.6,66 ms,1465.9,3,EU West,Mobile,"September 26, 2020"
GLB-005734,Player5733,League of Legends,,4936,67.9,78,2457.9,0,EU East,Console,2017-04-04
GLB-005735,Player5734,Apex Legends,Bronze,Yok,43.5,12,2653.2,2,EU East,PC,"July 16, 2019"
GLB-005736,Player5735,Valorant,Diamond,4588,73.6,30,980.4,10,EU East,PC,2024-12-09
GLB-005737,Player5736,Counter-Strike 2,Global Elite,Yok,64.2,41,2221.1,0,Asia,Console,2022-12-17
GLB-005738,Player5737,Valorant,Silver,3836,40.5,54,2543.5,0,EU East,PC,"July 03, 2018"
GLB-005739,Player5738,League of Legends,Gold,2916,61.7,22,2301.6,0,Asia,PC,"June 02, 2015"
GLB-005740,Player5739,Apex Legends,Gold,1267,61.7,109,1646.0,0,EU West,PC,"April 17, 2016"
GLB-005741,Player5740,Valorant,Global Elite,2242,38.1,30,1495.0,0,South America,PC,19/04/2015
GLB-005742,Player5741,Dota 2,Global Elite,3051,44.1,19,926.9,3,EU West,PC,31/01/2016
GLB-005743,Player5742,Dota 2,gümüş,3980,38.9,69,1663.3,0,EU West,PC,28/12/2019
GLB-005744,Player5743,cs2,Gold,2899,39.9,7,2893.4,0,EU East,Mobile,2024-02-11
GLB-005745,Player5744,League of Legends,Silver,-15,58.1,10,1.0k,0,EU East,PC,27/06/2015
GLB-005746,Player5745,Dota 2,Silver,2369,67.0,79,1094.6,0,South America,Mobile,2019-09-25
GLB-005747,Player5746,Valorant,Gold,526,56.9,104,778.3,,Asia,Console,"May 19, 2024"
GLB-005748,Player5747,PES 2021,Bronze,2204,67.7,24,662.7,0,NA,Console,"November 28, 2024"
GLB-005749,Player5748,League of Legends,Platinum,45,50.6,92,1075.7,0,EU East,PC,"January 15, 2020"
GLB-005750,Player5749,Apex Legends,Bronze,3188,54.0,33,2485.2,2,Asia,Console,"August 13, 2015"
GLB-005751,Player5750,cs2,Global Elite,4444,66.5,89,299.1,2,Asia,PC,06/06/2024
GLB-005752,Player5751,Apex Legends,Global Elite,2815,59.7,93,433.2,0,South America,PC,2021-05-07
GLB-005753,Player5752,Dota 2,Global Elite,2194,31.2,92,310.4,0,NA,PC,"December 09, 2016"
GLB-005754,Player5753,League of Legends,,531,56.8,29,2417.5,0,EU West,PC,19/11/2019
GLB-005755,Player5754,Counter-Strike 2,Diamond,379 maç,67.5,83,1966.0,1,EU West,PC,22/11/2021
GLB-005756,Player5755,Dota 2,Silver,1855,62.5,6,1757.8,0,Asia,Mobile,"October 31, 2021"
GLB-005757,Player5756,PES 2021,Diamond,1480,50.1,47,1413.1,0,EU East,Mac,"November 18, 2017"
GLB-005758,Player5757,League of Legends,Gold,2652,42.1,119,2284.8,0,North America,Console,"July 11, 2023"
GLB-005759,  NoobMaster138 ,PES 2021,Gold,4590,74.3,35,2165.2,0,Asia,PC,"February 11, 2018"
GLB-005760,Player5759,Counter-Strike 2,Global Elite,4455,50.4,42,490.8,0,NA,PC,"May 28, 2023"
GLB-005761,Player5760,Dota 2,Bronze,1205,35.1,107,2427.6,0,Asia,PC,29/08/2023
GLB-005762,Player5761,PES 2021,Silver,26,%45,116,1696.8,3,Asia,PC,2017-06-20
GLB-005763,Player5762,Dota 2,Diamond,3218,48.3,25,161.8,0,NA,Console,2022-02-01
GLB-005764,Player5763,Counter-Strike 2,Gold,3097,71.9,55,257.1,0,EU East,PC,"December 08, 2018"
GLB-005765,Player5764,Counter-Strike 2,Platinum,4901,43.7,92,2840.3,0,South America,Console,"June 05, 2022"
GLB-005766,Player5765,League of Legends,Diamond,1044,32.2,104,2343.7,Sıfır,EU East,Console,2019-10-20
GLB-005767,Player5766,League of Legends,Silver,4946,57.2,14,2485.8,0,EU East,PC,"June 20, 2024"
GLB-005768,Player5767,Apex Legends,Bronze,2896,71.9,27,1354.3,0,EU West,PC,26/09/2016
GLB-005769,Player5768,Valorant,Bronze,3017,54.5,72,1739.1,0,EU West,PC,"September 22, 2018"
GLB-005770,Player5769,Counter-Strike 2,Bronze,3411,62.1,7,2075.4,0,EU East,Console,2024-11-03
GLB-001606,Player5770,Dota 2,Gold,3058,38.6,84,2180.5,0,EU East,Console,23/03/2022
GLB-005772,Player5771,Valorant,Global Elite,4266,71.0,91,2274.2,1,South America,PC,"February 25, 2020"
GLB-005773,Player5772,League of Legends,Diamond,2329,74.1,91,2028.1,1,NA,Mobile,"August 14, 2020"
GLB-005774,Player5773,Valorant,Bronze,917,34.6,60,1495.9,1,NA,Console,"December 09, 2016"
GLB-005775,Player5774,Counter-Strike 2,,301,54.6,52,2942.1,0,NA,PC,"January 06, 2015"
GLB-005776,Player5775,League of Legends,Diamond,2608,62.8,20,2872.4,0,NA,PC,2018-08-15
GLB-005777,Player5776,Counter-Strike 2,Silver,510,33.1,81,1508.0,1,NA,Console,14/10/2023
GLB-005778,Player5777,League of Legends,Bronze,328 maç,58.0,16,"1,581",0,EU West,Console,2019-04-18
GLB-005779,Player5778,PES 2021,Gold,1816,36.6,20,1153.6,0,South America,PC,"October 28, 2023"
GLB-005780,Player5779,Valorant,Bronze,721,34.5,27,1713.7,0,NA,Mobile,"September 22, 2019"
GLB-005781,Player5780,League of Legends,Platinum,427,74.3,57,895.5,0,EU East,Console,"October 21, 2019"
GLB-005782,Player5781,Dota 2,Bronze,982,65.4,60,1691.8,2,EU West,PC,2016-10-11
GLB-005783,Player5782,cs2,gümüş,23,40.7,63,843.2,0,EU West,PC,09/07/2015
GLB-005784,Player5783,Counter-Strike 2,Gold,4731,51.2%,14,217.2,0,EU East,Console,21/09/2021
GLB-005785,Player5784,Dota 2,Silver,2915,69.1,17,1338.0,None,Asia,PC,2022-05-03
GLB-005786,Player5785,Dota 2,Gold,2477,45.0,20,2025.8,0,EU East,PC,2016-04-09
GLB-005787,Player5786,Dota 2,Platinum,3811,45.3,84,2432.4,,Asia,PC,14/01/2017
GLB-005788,,Apex Legends,Bronze,3417,%43,90,1594.2,0,Asia,PC,07/07/2021
GLB-005789,Player5788,Apex Legends,Bronze,137,45.0,79,390.4,0,EU East,Console,"January 01, 2015"
GLB-005790,Player5789,Dota 2,Gold,2416,48.6,83,2823.9,0,Asia,PC,2019-07-20
GLB-005791,Player5790,Valorant,Diamond,2905,52.3,108,2729.1,1,EU East,PC,03/01/2024
GLB-005792,Player5791,Dota 2,gümüş,682,49.3%,99,368.7,0,Asia,PC,2018-06-19
GLB-005793,Player5792,Valorant,Diamond,3089,58.3,43,557.3,0,North America,Console,2018-06-06
GLB-005794,Player5793,Valorant,Bronze,2563,72.2,10,543.1,0,South America,PC,"May 13, 2020"
GLB-005795,Player5794,Apex Legends,Global Elite,368,74.5,95,891.6,1,Asia,PC,21/01/2015
GLB-005796,Player5795,Counter-Strike 2,Gold,954 maç,61.0,110,"6,340",1,South America,PC,09/06/2023
GLB-005797,Player5796,Apex Legends,Platinum,2949,58.5,74,206.2,0,NA,PC,2015-01-18
GLB-005798,Player5797,PES 2021,Bronze,3583,74.9,115,2609.6,0,NA,PC,"August 08, 2022"
GLB-005799,Player5798,Dota 2,Bronze,1455,44.4,44,1561.7,3,South America,PC,"June 02, 2020"
GLB-005800,Player5799,Valorant,Global Elite,3280,64.0,62,544.5,0,EU West,Console,2023-04-02
GLB-005801,Player5800,PES 2021,Gold,1602,49.8,70,10.2,2,South America,Console,2020-06-27
GLB-005802,Player5801,League of Legends,Silver,108,72.7,15,35.6,0,North America,Console,2015-11-16
GLB-005803,Player5802,PES 2021,Global Elite,3130,50.5%,106,271.7,0,Asia,Mobile,03/10/2016
GLB-005804,Player5803,Counter-Strike 2,Global Elite,4960,34.0,92,2429.8,1,EU West,PC,"March 17, 2018"
GLB-005805,Player5804,Valorant,Platinum,4231,53.5,36,1438.1,0,NA,Console,02/07/2016
GLB-005806,Player5805,League of Legends,Gold,2167,74.8,61,57.9,3,EU East,PC,"November 25, 2020"
GLB-005807,Player5806,cs2,Bronze,4523,48.3,46,2209.9,0,EU East,PC,"November 13, 2024"
GLB-005808,Player5807,Valorant,Diamond,1133,50.5,102,2038.9,0,EU West,Console,2023-04-25
GLB-005809,Player5808,Apex Legends,Gold,4910,32.1,22,61.5,0,South America,Console,05/10/2015
GLB-005810,Player5809,cs2,Gold,3498,61.1,106,389.9,0,NA,Console,"March 22, 2020"
GLB-005811,Player5810,Dota 2,Global Elite,2153,42.8,16,1832.6,0,NA,PC,2017-03-26
GLB-005812,Player5811,Apex Legends,Diamond,670,50.4,89,125.9,0,EU West,Console,2022-11-23
GLB-022630,Player5812,Counter-Strike 2,Silver,1260,62.0,19,1138.8,0,Asia,PC,"October 30, 2016"
